"","playerID","name","IP","ER","ERA","K","ebWAR","efWAR"
"1833","huffda01","David Huff",528,219,3.73,323,5.02,5.88
"1834","bagbyji02","Jim Bagby",932,455,4.39,407,5.01,5.62
"1835","rodriri02","Rich Rodriguez",686,263,3.45,375,5.01,-1.04
"1836","lemonma01","Mark Lemongello",518,222,3.86,282,4.99,3.96
"1837","dubiemo01","Monk Dubiel",476,195,3.69,228,4.98,1.47
"1838","buchhta01","Taylor Buchholz",370,130,3.16,250,4.97,5.41
"1839","mitchpa01","Paul Mitchell",590,263,4.01,339,4.97,5.61
"1840","pattotr01","Troy Patton",249,81,2.93,204,4.97,3.13
"1841","morgaad01","Adam Morgan",567,245,3.89,363,4.96,5.25
"1842","owensji01","Jim Owens",820,386,4.24,511,4.96,6.99
"1843","strinni01","Nick Strincevich",670,327,4.39,258,4.95,8.88
"1844","trivilo01","Lou Trivino",494,193,3.52,344,4.95,4.62
"1845","robinje01","Jeff Robinson",847,353,3.75,593,4.94,6.99
"1846","stoddti01","Tim Stoddard",714,291,3.67,603,4.94,4.82
"1847","vothau01","Austin Voth",510,232,4.09,327,4.94,4.56
"1848","cormila01","Lance Cormier",587,235,3.6,370,4.93,4.22
"1849","herbero01","Ron Herbel",819,357,3.92,418,4.93,4.3
"1850","juliojo01","Jorge Julio",617,243,3.54,544,4.93,3.65
"1851","mitrese01","Sergio Mitre",595,254,3.84,356,4.93,6.42
"1852","baldwja01","James Baldwin",1339,687,4.62,649,4.92,6.81
"1853","eicheju01","Juan Eichelberger",676,290,3.86,427,4.92,3.95
"1854","eliasro01","Roenis Elías",497,196,3.55,318,4.92,5.34
"1855","jamesch03","Chuck James",381,144,3.4,267,4.92,3.1
"1856","fornimi01","Mike Fornieles",934,404,3.89,533,4.91,9.42
"1857","jamesmi01","Mike James",351,121,3.1,244,4.9,1.43
"1858","mengdda01","Daniel Mengden",469,199,3.82,280,4.9,4.99
"1859","bohanbr01","Brian Bohanon",1235,586,4.27,606,4.9,6.53
"1860","blairde01","Dennis Blair",304,112,3.32,193,4.89,3.06
"1861","arlinst01","Steve Arlin",703,328,4.2,456,4.89,6.63
"1862","jackslu01","Luke Jackson",485,189,3.51,364,4.89,5.02
"1863","mantema01","Matt Mantei",351,130,3.33,382,4.89,4.02
"1864","fulghjo01","John Fulgham",220,65,2.66,137,4.88,3.41
"1865","morribr01","Bryan Morris",313,100,2.88,204,4.88,-0.61
"1866","patteda04","Danny Patterson",402,161,3.6,242,4.88,3.53
"1867","sarmima01","Manny Sarmiento",483,174,3.24,346,4.88,3.27
"1868","simasbi01","Bill Simas",416,158,3.42,273,4.87,-0.18
"1869","walkepe01","Pete Walker",427,174,3.67,244,4.87,1.05
"1870","kopecmi01","Michael Kopech",298,108,3.26,256,4.86,3.87
"1871","bonesri01","Ricky Bones",1097,521,4.27,446,4.85,1.72
"1872","laceybo01","Bob Lacey",363,138,3.42,259,4.85,2.59
"1873","tomlira01","Randy Tomlin",601,235,3.52,275,4.85,8.19
"1874","meddebr01","Brandon Medders",310,100,2.9,261,4.84,2.8
"1875","smithro01","Roy Smith",568,260,4.12,351,4.84,3.24
"1876","smithsh01","Sherry Smith",1174,543,4.16,455,4.84,8.74
"1877","thayeda01","Dale Thayer",370,133,3.24,285,4.84,2.67
"1878","easteja01","Jamie Easterly",582,254,3.93,421,4.83,4.54
"1879","hoovejj01","J J  Hoover",417,152,3.28,365,4.83,2.18
"1880","dayleke01","Ken Dayley",595,223,3.37,439,4.81,7.44
"1881","wagnech01","Charlie Wagner",499,203,3.66,226,4.81,1.85
"1882","milacbo01","Bob Milacki",759,357,4.23,364,4.8,5.72
"1883","ackerto01","Tom Acker",387,171,3.98,280,4.8,3.1
"1884","lowema01","Mark Lowe",554,222,3.61,440,4.8,6.15
"1885","martzra01","Randy Martz",336,130,3.48,178,4.8,2.6
"1886","bottari01","Ricky Bottalico",799,319,3.59,622,4.79,1.31
"1887","brusswa01","Warren Brusstar",467,171,3.3,343,4.79,3.36
"1888","weavelu01","Luke Weaver",785,341,3.91,539,4.79,10.54
"1889","jacksda01","Darrell Jackson",403,167,3.73,288,4.78,4.39
"1890","perezca01","Carlos Perez",788,318,3.63,348,4.78,7.93
"1891","romanro01","Ron Romanick",535,234,3.94,229,4.77,5.28
"1892","dipotje01","Jerry Dipoto",599,214,3.22,373,4.77,3.47
"1893","smithpe02","Pete Smith",710,310,3.93,471,4.76,5.66
"1894","furbuch01","Charlie Furbush",376,147,3.52,355,4.75,5.2
"1895","marshev01","Evan Marshall",370,137,3.33,321,4.75,4.57
"1896","meyerja01","Jack Meyer",445,196,3.96,410,4.75,2.14
"1897","narvech01","Chris Narveson",430,170,3.56,311,4.74,5.17
"1898","manshje01","Jeff Manship",331,123,3.34,272,4.73,3.16
"1899","mohorda01","Dale Mohorcic",268,89,2.99,131,4.73,2.23
"1900","cheneto01","Tom Cheney",454,185,3.67,351,4.73,3.38
"1901","krameja01","Jack Kramer",1653,797,4.34,842,4.73,16.15
"1902","schrejo01","John Schreiber",194,69,3.2,161,4.73,3.02
"1903","schulba01","Barney Schultz",312,111,3.2,235,4.73,1.81
"1904","steckdr01","Drew Steckenrider",309,108,3.15,270,4.72,3.45
"1905","cedenxa01","Xavier Cedeño",275,94,3.08,247,4.71,3.83
"1906","jacksal01","Al Jackson",1328,626,4.24,694,4.71,14.2
"1907","ogeach01","Chad Ogea",465,201,3.89,249,4.71,5.47
"1908","grossdo01","Don Gross",436,178,3.67,289,4.7,5.17
"1909","roenijo01","Josh Roenicke",299,104,3.13,225,4.7,2.84
"1910","manesse01","Seth Maness",364,126,3.12,217,4.69,3.54
"1911","tobikda01","Dave Tobik",391,150,3.45,298,4.69,2.22
"1912","vizcaar01","Arodys Vizcaíno",312,101,2.91,280,4.69,3.93
"1913","alfonan01","Antonio Alfonseca",579,225,3.5,335,4.69,2.83
"1914","embreal01","Alan Embree",1007,429,3.83,796,4.69,7.86
"1915","russeja02","James Russell",482,178,3.32,297,4.68,4.87
"1916","bubickr01","Kris Bubic",557,243,3.93,325,4.67,4.34
"1917","seaybo01","Bobby Seay",285,99,3.13,265,4.67,4.32
"1918","doubrfe01","Felix Doubront",635,274,3.88,478,4.65,7.2
"1919","fieldjo03","Josh Fields",416,156,3.38,367,4.65,5.69
"1920","paxtomi01","Mike Paxton",443,192,3.9,269,4.65,6.73
"1921","whitega01","Gabe White",643,264,3.7,456,4.65,3.32
"1922","olinst01","Steve Olin",313,111,3.19,201,4.64,3.1
"1923","tamulvi01","Vito Tamulis",669,299,4.02,427,4.64,8.09
"1924","hillsh01","Shawn Hill",314,118,3.38,246,4.63,4.61
"1925","frierer01","Ernesto Frieri",397,143,3.24,473,4.62,3.93
"1926","palldo01","Donn Pall",535,208,3.5,294,4.62,1.45
"1927","reyesal02","Alex Reyes",276,91,2.97,238,4.62,3.66
"1928","karinja01","James Karinchak",281,98,3.14,323,4.61,4.66
"1929","sanchdu01","Duaner Sanchez",382,132,3.11,258,4.61,3.07
"1930","paulmi01","Mike Paul",620,285,4.14,436,4.6,6.06
"1931","montera01","Rafael Montero",575,243,3.8,419,4.59,6.95
"1932","tamje01","Jeff Tam",253,87,3.09,114,4.59,2.97
"1933","bessedo01","Don Bessent",221,79,3.22,138,4.58,1.58
"1934","meekev01","Evan Meek",223,66,2.66,183,4.58,2.68
"1935","sandesc02","Scott Sanders",650,301,4.17,545,4.58,6.77
"1936","anderni01","Nick Anderson",176,56,2.86,209,4.57,4.29
"1937","klingbo01","Bob Klinger",1026,446,3.91,456,4.57,10.07
"1938","dominse01","Seranthony Domínguez",218,74,3.06,181,4.56,3.49
"1939","tatumke01","Ken Tatum",177,51,2.59,106,4.56,0.41
"1940","weberry01","Ryan Weber",374,156,3.75,237,4.56,2.8
"1941","burkhke01","Ken Burkhart",422,186,3.97,186,4.55,2.75
"1942","murast01","Steve Mura",648,272,3.78,448,4.54,5.63
"1943","womacdo01","Dooley Womack",309,119,3.47,171,4.54,0.17
"1944","barnere02","Rex Barney",379,139,3.3,293,4.53,3.26
"1945","jamesbo01","Bob James",356,137,3.46,335,4.52,5.85
"1946","schirca01","Calvin Schiraldi",452,185,3.68,404,4.52,4.27
"1947","pichahi01","Hipolito Pichardo",921,413,4.04,421,4.51,7.74
"1948","carpeda01","David Carpenter",305,107,3.16,280,4.5,3.62
"1949","galvipu01","Pud Galvin",1366,725,4.78,512,4.5,17.23
"1950","dunnida01","Dane Dunning",518,216,3.75,322,4.49,6.13
"1951","frazige01","George Frazier",509,203,3.59,431,4.49,3.85
"1952","hardiji01","Jim Hardin",643,252,3.53,341,4.49,7.09
"1953","smithbo02","Bob Smith",1618,807,4.49,703,4.49,-2.57
"1954","demerla01","Larry Demery",428,170,3.57,256,4.48,2.09
"1955","sanchlu01","Luis Sanchez",364,142,3.51,250,4.48,3.2
"1956","mayermi01","Mike Mayers",439,178,3.65,351,4.47,4.18
"1957","yoshima01","Masato Yoshii",828,353,3.84,342,4.47,3.31
"1958","colliti01","Tim Collins",309,109,3.17,286,4.46,3.08
"1959","devinad01","Adrian Devine",305,117,3.45,212,4.46,3.63
"1960","gumpera01","Randy Gumpert",710,314,3.98,376,4.46,6.41
"1961","hausmto01","Tom Hausman",385,150,3.51,238,4.46,3.06
"1962","leonma01","Max Leon",293,107,3.29,229,4.46,2.85
"1963","thomaro02","Roy Thomas",411,163,3.57,357,4.46,3.27
"1964","burrebr01","Brian Burres",445,191,3.86,302,4.45,4.95
"1965","folkeri01","Rich Folkers",376,162,3.88,261,4.45,3.61
"1966","mclisca01","Cal McLish",1522,674,3.99,693,4.45,7.9
"1967","rislebi01","Bill Risley",230,82,3.21,229,4.45,2.47
"1968","santijo02","Jose Santiago",443,176,3.58,293,4.45,5.68
"1969","perrysc01","Scott Perry",756,375,4.46,334,4.44,-0.05
"1970","lopezaq01","Aquilino Lopez",278,99,3.21,245,4.44,3.05
"1971","kahnlto01","Tommy Kahnle",431,154,3.22,405,4.43,5.71
"1972","crawfst01","Steve Crawford",566,234,3.72,368,4.42,2.89
"1973","hawlepi01","Pink Hawley",680,316,4.18,389,4.42,-1.4
"1974","mazzavi01","Vin Mazzaro",499,202,3.64,315,4.42,4.97
"1975","camacer01","Ernie Camacho",213,79,3.34,169,4.41,2.49
"1976","farquda01","Danny Farquhar",406,159,3.52,385,4.41,5.15
"1977","finnebr01","Brandon Finnegan",311,113,3.27,224,4.41,2.56
"1978","grimbo01","Bob Grim",713,297,3.75,443,4.41,5.73
"1979","luetglu01","Lucas Luetge",336,119,3.19,245,4.4,4.28
"1980","petrija01","Jake Petricka",221,78,3.18,159,4.4,2.4
"1981","strombr01","Brent Strom",444,173,3.51,295,4.4,5.13
"1982","dayza01","Zach Day",401,158,3.55,192,4.4,3.38
"1983","siskdo01","Doug Sisk",522,186,3.21,241,4.4,0.23
"1984","newmafr01","Fred Newman",570,249,3.93,234,4.39,6.35
"1985","reyesan01","Anthony Reyes",388,157,3.64,267,4.39,4.1
"1986","wadeco01","Cory Wade",255,84,2.96,184,4.39,2.76
"1987","gibsopa01","Paul Gibson",352,145,3.71,198,4.37,1.49
"1988","portoar01","Arnie Portocarrero",777,368,4.26,383,4.37,3.57
"1989","ryanke01","Ken Ryan",323,110,3.07,253,4.37,3.02
"1990","tollesh01","Shawn Tolleson",326,122,3.37,245,4.37,3.23
"1991","wendetu01","Turk Wendell",670,254,3.41,467,4.37,-1.73
"1992","umbriji01","Jim Umbricht",199,73,3.3,143,4.37,1.09
"1993","minayju01","Juan Minaya",301,110,3.29,256,4.36,3.21
"1994","bryancl01","Clay Bryant",513,199,3.49,384,4.36,5.56
"1995","ryanky01","Kyle Ryan",350,135,3.47,215,4.36,3.17
"1996","colliri01","Rip Collins",1270,619,4.39,667,4.35,3.4
"1997","grangwa01","Wayne Granger",466,162,3.13,241,4.35,3.13
"1998","moronre01","Reyes Moronta",206,64,2.8,177,4.35,2.86
"1999","d'acqjo01","John D Acquisto",707,314,4,623,4.34,4.15
"2000","duranjh01","Jhoan Duran",108,28,2.33,101,4.34,1.86
"2001","grissle01","Lee Grissom",704,305,3.9,547,4.34,5.1
"2002","jastela01","Larry Jaster",551,231,3.77,301,4.34,3.6
"2003","kingmbr01","Brian Kingman",579,255,3.96,358,4.34,6.72
"2004","nippedu01","Dustin Nippert",374,148,3.56,280,4.34,4.18
"2005","tellmto01","Tom Tellmann",201,63,2.82,125,4.33,1.09
"2006","gardnle01","Lee Gardner",112,26,2.09,79,4.33,2.04
"2007","anderbo01","Bob Anderson",756,355,4.23,464,4.32,7.42
"2008","lillide01","Derek Lilliquist",512,216,3.8,311,4.31,4.24
"2009","braybi01","Bill Bray",274,93,3.05,243,4.31,3.42
"2010","figuene01","Nelson Figueroa",636,268,3.79,401,4.31,3.97
"2011","hoffmgu01","Guy Hoffman",362,146,3.63,255,4.31,3.19
"2012","mogrige01","George Mogridge",1611,797,4.45,641,4.31,-0.59
"2013","rogovsa01","Saul Rogovin",827,379,4.12,458,4.31,8.9
"2014","grimsja01","Jason Grimsley",1091,488,4.03,636,4.3,4.1
"2015","humbeph01","Philip Humber",444,191,3.87,328,4.3,5.66
"2016","scottji01","Jim Scott",731,308,3.79,349,4.29,5.81
"2017","boehrbr01","Brian Boehringer",619,269,3.91,426,4.29,1.56
"2018","covelha01","Harry Coveleski",1097,495,4.06,507,4.29,4.77
"2019","gobblji01","Jimmy Gobble",545,240,3.96,345,4.29,4.56
"2020","gogolbi01","Bill Gogolewski",430,190,3.98,294,4.29,4.88
"2021","lindbjo01","Josh Lindblom",424,175,3.71,343,4.29,3.11
"2022","beavabl01","Blake Beavan",351,150,3.85,183,4.28,3.8
"2023","kobelke01","Kevin Kobel",447,177,3.56,274,4.28,4.25
"2024","tatedi01","Dillon Tate",324,125,3.47,186,4.28,3.14
"2025","barraky01","Kyle Barraclough",328,115,3.16,312,4.27,3.5
"2026","gleatje01","Jerry Don Gleaton",493,213,3.89,364,4.26,3.76
"2027","haineje01","Jesse Haines",2244,977,3.92,1031,4.26,13.28
"2028","hugheji02","Jim Hughes",200,71,3.19,166,4.26,0.26
"2029","lannijo01","Johnny Lanning",550,223,3.65,256,4.25,2.46
"2030","nolesdi01","Dickie Noles",890,398,4.02,538,4.25,8.64
"2031","santose01","Sergio Santos",240,87,3.26,271,4.25,3.77
"2032","tropeni01","Nick Tropeano",412,162,3.54,328,4.25,4.06
"2033","estrach01","Chuck Estrada",422,191,4.07,303,4.24,0.94
"2034","fultzaa01","Aaron Fultz",404,146,3.25,270,4.24,3.14
"2035","handri01","Rich Hand",486,215,3.98,289,4.24,2.08
"2036","hembrhe01","Heath Hembree",469,172,3.3,380,4.24,2.9
"2037","kaprija01","James Kaprielian",370,155,3.77,221,4.24,3.1
"2038","beenefr01","Fred Beene",247,84,3.06,164,4.23,2.32
"2039","deleolu01","Luis DeLeon",260,80,2.77,223,4.23,2.74
"2040","schoomi01","Mike Schooler",306,116,3.41,258,4.23,4.97
"2041","whiteri01","Rick White",1128,460,3.67,609,4.23,4.67
"2042","kremede01","Dean Kremer",332,135,3.66,179,4.23,4.1
"2043","siskto01","Tommie Sisk",884,402,4.09,439,4.23,5.64
"2044","stridsp01","Spencer Strider",190,60,2.84,251,4.23,6.37
"2045","bednada01","David Bednar",222,70,2.84,221,4.22,3.73
"2046","churcbu01","Bubba Church",512,218,3.83,253,4.22,3.61
"2047","eischjo01","Joey Eischen",354,127,3.23,290,4.22,1.43
"2048","kimkw01","Kwang Hyun Kim",311,98,2.84,145,4.22,3.86
"2049","putnaza01","Zach Putnam",229,77,3.03,214,4.22,2.77
"2050","cartela02","Lance Carter",304,117,3.46,165,4.21,0.62
"2051","ondrulo01","Logan Ondrusek",391,145,3.34,261,4.21,2.3
"2052","bautife01","Félix Bautista",106,30,2.55,106,4.2,1.8
"2053","koplomi01","Mike Koplove",308,108,3.16,188,4.2,2.44
"2054","martimo01","Morrie Martin",607,261,3.87,355,4.2,0.05
"2055","d'amije01","Jeff D Amico",891,431,4.35,472,4.19,6.06
"2056","filsope01","Pete Filson",330,129,3.52,201,4.19,1.72
"2057","gastomi01","Milt Gaston",693,313,4.06,355,4.19,3.91
"2058","botteke01","Kent Bottenfield",943,415,3.96,511,4.19,0.51
"2059","colluja01","Jackie Collum",445,177,3.58,228,4.19,3.73
"2060","simslu01","Lucas Sims",386,153,3.57,350,4.18,4.25
"2061","brobepe01","Pete Broberg",727,353,4.37,467,4.18,4.51
"2062","grayte01","Ted Gray",830,388,4.21,658,4.18,7.9
"2063","sadleca02","Casey Sadler",263,86,2.94,187,4.18,3.05
"2064","slocuhe01","Heathcliff Slocumb",545,210,3.47,412,4.17,5.1
"2065","belisro01","Ronald Belisario",474,170,3.23,315,4.16,5.47
"2066","moorewi01","Wilcy Moore",259,95,3.3,148,4.16,1.78
"2067","nieveju01","Juan Nieves",503,239,4.28,355,4.14,5.77
"2068","broweji01","Jim Brower",652,267,3.69,388,4.13,0.1
"2069","lewisje01","Jensen Lewis",274,93,3.05,209,4.13,3.13
"2070","greense01","Sean Green",356,136,3.44,256,4.12,4.13
"2071","reynoma02","Matt Reynolds",231,79,3.08,215,4.12,1.92
"2072","brasiry01","Ryan Brasier",281,101,3.23,222,4.11,3.48
"2073","hergeji01","Jimmy Herget",236,83,3.17,168,4.11,3.13
"2074","hillmda01","Dave Hillman",450,194,3.88,241,4.11,4.68
"2075","mooreba02","Balor Moore",679,306,4.06,563,4.09,5.62
"2076","sauersc01","Scott Sauerbeck",415,159,3.45,344,4.09,1.76
"2077","almonye01","Yency Almonte",344,127,3.32,226,4.07,2.45
"2078","jeffcmi01","Mike Jeffcoat",502,225,4.03,317,4.07,4.17
"2079","mirabpa01","Paul Mirabella",448,199,4,360,4.07,3.51
"2080","stephga01","Garrett Stephenson",555,231,3.75,302,4.07,4.61
"2081","kinlety01","Tyler Kinley",350,131,3.37,249,4.06,3.34
"2082","whiteer01","Ernie White",449,161,3.23,314,4.06,4.24
"2083","diazal03","Alexis Díaz",101,22,1.96,92,4.06,1.47
"2084","guettle01","Lee Guetterman",634,266,3.78,309,4.06,4.28
"2085","barneto01","Tony Barnette",218,72,2.97,151,4.04,2.76
"2086","lollati01","Tim Lollar",906,406,4.03,644,4.03,5.07
"2087","mccarke01","Kevin McCarthy",298,108,3.26,177,4.03,2.67
"2088","grimmju01","Justin Grimm",476,189,3.57,398,4.02,5.17
"2089","stricsc02","Scott Strickland",279,94,3.03,244,4.02,2.38
"2090","bushma01","Matt Bush",217,70,2.9,176,4.01,3.17
"2091","mcanaer01","Ernie McAnally",583,252,3.89,350,4.01,7.15
"2092","walkeje01","Jerry Walker",352,148,3.78,205,4.01,1.93
"2093","clarkta01","Taylor Clarke",446,186,3.75,261,4,3.54
"2094","kelleto01","Tom Kelley",392,164,3.77,241,4,2.38
"2095","ritchto01","Todd Ritchie",862,397,4.15,397,4,8.83
"2096","parrijo01","John Parrish",299,109,3.28,251,3.99,2.47
"2097","landrbi01","Bill Landrum",373,129,3.11,255,3.98,3.63
"2098","martisi01","Silvio Martinez",606,243,3.61,332,3.97,5.17
"2099","beckwjo01","Joe Beckwith",414,154,3.35,358,3.97,3.64
"2100","sanchsi01","Sixto Sánchez",154,56,3.27,82,3.95,2.69
"2101","weilabo01","Bob Weiland",1310,620,4.26,873,3.95,5.79
